user_id,age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active,churn_status,session_bucket,api_bucket,churn_risk_score
3105,11,F,,2015-05-24,291,349.01,4,Active,Low,Very Low,2
3106,54,M,City,2015-01-29,2010,267.52,4,Active,Low,High,1
3107,53,F,City,2016-01-04,256,256.48,4,Active,Very Low,Very Low,2
3108,53,M,Town,2015-12-02,10306,548.06,0,Active,High,Very High,0
3109,62,M,Village,2016-07-08,446,176.9,11,Active,Very Low,Low,2
3110,49,M,City,2017-12-08,282,208.22,5,Active,Very Low,Very Low,2
3111,36,F,City,2016-09-05,315,224.59,0,Active,Very Low,Very Low,2
3112,62,M,,2016-09-29,12579,556.5,1,Active,High,Very High,0
3113,47,F,Town,2017-09-28,487,350.89,4,Active,Low,Low,2
3114,16,F,Village,2016-02-26,2214,350.87,8,Active,Low,High,1
3115,46,M,Town,2016-05-24,270,444.92,8,Active,High,Very Low,1
3116,24,F,City,2017-11-06,2715,1132.98,4,Active,Very High,High,0
3117,24,F,Town,2017-08-29,240,242.86,2,Active,Very Low,Very Low,2
3118,19,M,,2016-04-19,368,213.96,0,Active,Very Low,Low,2
3119,17,F,Village,2017-02-09,16022,1199.47,0,Active,Very High,Very High,0
3120,39,F,Town,2015-10-03,11027,497.74,0,Active,High,Very High,0
3121,26,F,Village,2016-01-28,365,425.28,2,Active,Low,Low,2
3122,19,M,Town,2015-10-25,8876,816.38,0,Active,Very High,Very High,0
3123,34,F,Town,2016-03-21,2077,179.61,6,Active,Very Low,High,1
3124,44,M,Village,2017-01-13,233,438.5,5,Active,High,Very Low,1
3125,13,M,Town,2017-04-02,1625,891.37,3,Active,Very High,Low,1
3126,23,M,Town,2016-06-08,1621,220.48,5,Active,Very Low,Low,2
3127,21,F,City,2017-08-23,268,297.73,5,Active,Low,Very Low,2
3128,18,F,City,2017-12-20,9902,1739.09,0,Active,Very High,Very High,0
3129,46,M,City,2016-09-29,2258,264.32,16,Active,Very Low,High,2
3130,41,F,Village,2015-07-12,8776,681.66,0,Active,High,Very High,0
3131,41,F,City,2017-04-21,233,132.51,4,Active,Very Low,Very Low,2
3132,44,M,Village,2017-06-16,218,477.2,1,Active,High,Very Low,1
3133,54,F,City,2015-11-30,233,282.71,7,Active,Low,Very Low,2
3134,25,F,City,2016-08-23,208,376.68,5,Active,Low,Very Low,2
3135,49,F,,2015-12-23,563,165.14,2,Active,Very Low,Low,2
3136,57,F,City,2015-02-26,271,64.02,0,Active,Very Low,Very Low,2
3137,61,M,,2017-01-08,7618,917.27,2,Active,Very High,Very High,0
3138,43,M,Village,2017-10-17,347,529.53,0,Active,High,Low,1
3139,23,M,City,2017-02-28,338,232.15,2,Active,Very Low,Very Low,2
3140,13,M,Town,2016-06-01,272,481.07,0,Active,High,Very Low,1
3141,57,F,Town,2017-02-20,10993,1372.87,0,Active,Very High,Very High,0
3142,17,M,Town,2017-02-27,1711,870.17,0,Active,Very High,High,0
3143,26,M,City,2017-08-01,513,496.42,2,Active,High,Low,1
3144,40,M,City,2015-01-27,14990,310.07,1,Active,Low,Very High,1
3145,36,M,,2017-01-29,14790,539.64,1,Active,High,Very High,0
3146,40,F,Town,2016-03-08,1419,292.66,6,Active,Low,Low,2
3147,39,F,City,2016-10-02,11388,365.0,7,Active,Low,Very High,1
3148,25,M,,2015-05-06,2869,346.36,2,Active,Low,High,1
3149,31,M,City,2015-04-12,11488,1083.25,0,Active,Very High,Very High,0
3150,29,M,Town,2015-09-30,1395,1335.71,2,Active,Very High,Low,1
3151,40,M,City,2016-10-04,2277,657.92,2,Active,High,High,0
3152,52,M,Town,2017-10-06,8492,1656.87,0,Active,Very High,Very High,0
3153,29,F,Town,2017-08-24,211,165.99,1,Active,Very Low,Very Low,2
3154,38,F,City,2017-03-09,1584,756.76,2,Active,Very High,Low,1
3155,26,F,Town,2016-09-07,423,98.99,22,Silent Churn,Very Low,Low,3
3156,53,F,Town,2015-09-24,2265,862.28,0,Active,Very High,High,0
3157,57,F,Village,2017-12-16,2730,518.82,4,Active,High,High,0
3158,37,M,Town,2015-06-24,2267,1149.87,0,Active,Very High,High,0
3159,58,F,Town,2016-04-11,8898,634.5,7,Active,High,Very High,0
3160,44,M,Town,2015-11-13,1616,348.22,12,Active,Low,Low,2
3161,15,F,City,2015-06-03,10573,951.04,0,Active,Very High,Very High,0
3162,49,M,City,2017-11-17,273,272.13,14,Active,Low,Very Low,2
3163,59,F,,2017-11-12,227,297.49,4,Active,Low,Very Low,2
3164,34,F,Village,2016-04-27,311,557.43,10,Active,High,Very Low,1
3165,25,M,City,2016-09-08,207,214.3,15,Silent Churn,Very Low,Very Low,3
3166,50,F,Town,2015-05-20,14016,1081.83,0,Active,Very High,Very High,0
3167,54,F,City,2017-09-24,1867,1245.4,0,Active,Very High,High,0
3168,21,M,City,2017-03-09,1677,295.7,1,Active,Low,High,1
3169,56,F,Town,2015-11-27,275,309.9,0,Active,Low,Very Low,2
3170,52,M,City,2015-01-25,450,235.99,9,Active,Very Low,Low,2
3171,11,F,City,2015-10-26,1360,734.0,12,Active,Very High,Low,1
3172,61,M,,2015-08-04,316,522.68,2,Active,High,Very Low,1
3173,50,M,City,2017-03-22,1421,686.39,6,Active,High,Low,1
3174,32,M,,2017-08-11,327,320.14,1,Active,Low,Very Low,2
3175,30,M,City,2015-07-10,349,44.46,36,Silent Churn,Very Low,Low,3
3176,11,F,City,2017-04-26,2131,1148.94,1,Active,Very High,High,0
3177,27,F,City,2015-08-13,1556,343.36,15,Silent Churn,Low,Low,3
3178,35,M,,2016-01-16,336,263.7,7,Active,Very Low,Very Low,2
3179,23,M,Town,2016-11-18,2038,577.5,0,Active,High,High,0
3180,22,M,Village,2017-11-05,7907,330.68,2,Active,Low,Very High,1
3181,55,F,Town,2016-02-25,8070,735.47,1,Active,Very High,Very High,0
3182,13,F,Town,2016-06-08,10820,412.84,0,Active,Low,Very High,1
3183,13,M,Town,2016-11-19,261,212.93,8,Active,Very Low,Very Low,2
3184,31,F,Town,2016-08-14,348,357.43,4,Active,Low,Low,2
3185,53,M,City,2016-03-03,350,378.0,4,Active,Low,Low,2
3186,48,M,,2016-05-06,7445,629.34,1,Active,High,Very High,0
3187,11,M,Town,2016-10-14,1321,375.5,4,Active,Low,Low,2
3188,35,F,Town,2015-09-10,2084,337.08,3,Active,Low,High,1
3189,61,F,Village,2015-06-02,9831,643.82,0,Active,High,Very High,0
3190,16,F,Town,2017-02-27,1933,912.68,3,Active,Very High,High,0
3191,62,M,Town,2015-05-30,450,291.88,12,Active,Low,Low,2
3192,33,F,,2017-07-05,209,340.05,1,Active,Low,Very Low,2
3193,29,F,City,2017-09-16,9714,765.88,2,Active,Very High,Very High,0
3194,36,M,Town,2017-09-03,218,81.03,15,Silent Churn,Very Low,Very Low,3
3195,13,M,,2016-01-31,231,128.83,5,Active,Very Low,Very Low,2
3196,27,F,City,2017-02-26,1751,839.47,0,Active,Very High,High,0
3197,11,F,Town,2017-10-10,410,412.54,3,Active,Low,Low,2
3198,46,M,,2015-06-12,8328,746.54,0,Active,Very High,Very High,0
3199,42,F,Town,2017-04-29,12600,423.67,3,Active,Low,Very High,1
3200,51,F,,2016-11-24,7958,815.26,0,Active,Very High,Very High,0
3201,51,F,City,2017-10-27,9173,771.11,4,Active,Very High,Very High,0
3202,18,F,Town,2016-07-28,314,186.53,38,Silent Churn,Very Low,Very Low,3
3203,35,M,City,2016-12-02,232,280.14,4,Active,Low,Very Low,2
3204,15,M,Town,2015-06-11,12604,1353.44,1,Active,Very High,Very High,0
3205,35,F,Village,2017-09-20,303,121.62,0,Active,Very Low,Very Low,2
3206,59,F,Village,2016-08-07,9068,448.79,2,Active,High,Very High,0
3207,52,F,Village,2016-02-15,2243,170.31,4,Active,Very Low,High,1
3208,32,M,Town,2015-05-14,235,318.45,6,Active,Low,Very Low,2
3209,42,F,,2015-06-05,412,322.88,19,Silent Churn,Low,Low,3
3210,50,M,Village,2017-06-23,8596,1119.32,4,Active,Very High,Very High,0
3211,50,F,,2016-08-02,10884,1790.38,0,Active,Very High,Very High,0
3212,17,F,City,2015-05-28,267,428.33,2,Active,Low,Very Low,2
3213,37,F,City,2017-01-06,2617,221.98,18,Active,Very Low,High,2
3214,14,M,,2016-10-16,14062,1271.61,0,Active,Very High,Very High,0
3215,44,M,Town,2016-01-31,12436,1105.93,1,Active,Very High,Very High,0
3216,62,F,Town,2017-03-15,1526,484.37,0,Active,High,Low,1
3217,49,M,City,2017-10-22,261,304.33,2,Active,Low,Very Low,2
3218,63,F,Town,2016-07-11,13644,1049.68,4,Active,Very High,Very High,0
3219,62,M,Town,2015-05-20,2222,544.73,3,Active,High,High,0
3220,37,F,City,2017-03-09,9205,549.8,3,Active,High,Very High,0
3221,44,M,Village,2017-08-30,2793,364.95,4,Active,Low,High,1
3222,47,F,City,2015-02-08,8975,392.86,2,Active,Low,Very High,1
3223,23,F,City,2015-03-27,2291,904.91,3,Active,Very High,High,0
3224,39,F,City,2015-03-27,1472,526.04,3,Active,High,Low,1
3225,26,F,Town,2017-03-19,420,79.64,0,Active,Very Low,Low,2
3226,23,F,City,2017-04-07,11683,759.46,2,Active,Very High,Very High,0
3227,64,M,City,2017-04-28,2559,543.87,2,Active,High,High,0
3228,34,F,Village,2015-07-22,2246,585.43,0,Active,High,High,0
3229,48,M,City,2016-09-13,204,237.59,1,Active,Very Low,Very Low,2
3230,44,M,City,2016-08-01,289,280.26,2,Active,Low,Very Low,2
3231,38,F,,2017-06-04,320,280.25,12,Active,Low,Very Low,2
3232,39,M,Town,2016-12-15,340,164.92,0,Active,Very Low,Very Low,2
3233,39,F,Town,2017-10-13,323,275.79,28,Silent Churn,Low,Very Low,3
3234,51,M,City,2015-01-18,339,275.06,2,Active,Low,Very Low,2
3235,53,M,City,2016-03-14,2418,237.44,11,Active,Very Low,High,1
3236,11,F,Town,2016-06-02,7407,926.91,1,Active,Very High,Very High,0
3237,43,M,City,2016-01-25,283,68.89,0,Active,Very Low,Very Low,2
3238,13,F,,2016-09-13,2086,947.37,3,Active,Very High,High,0
3239,51,F,,2015-11-04,335,204.56,3,Active,Very Low,Very Low,2
3240,16,F,Town,2015-09-26,217,406.58,2,Active,Low,Very Low,2
3241,23,F,Village,2015-05-26,10179,392.09,6,Active,Low,Very High,1
3242,26,F,City,2017-06-24,229,159.95,0,Active,Very Low,Very Low,2
3243,39,F,Town,2016-02-22,328,104.98,6,Active,Very Low,Very Low,2
3244,19,M,Town,2017-04-05,12821,956.79,1,Active,Very High,Very High,0
3245,37,F,,2015-05-31,1537,527.49,6,Active,High,Low,1
3246,62,M,Village,2017-10-24,244,406.17,14,Active,Low,Very Low,2
3247,47,M,City,2015-12-19,3135,734.55,1,Active,Very High,Very High,0
3248,16,M,Town,2015-09-18,12957,1809.41,0,Active,Very High,Very High,0
3249,35,F,Village,2017-01-18,272,318.52,13,Active,Low,Very Low,2
3250,64,M,Town,2015-10-01,2276,134.35,6,Active,Very Low,High,1
3251,64,M,City,2017-03-15,1965,271.15,12,Active,Low,High,1
3252,58,F,Town,2016-07-05,1629,423.87,0,Active,Low,High,1
3253,61,F,Town,2015-11-04,1859,687.79,0,Active,High,High,0
3254,39,M,,2016-02-11,8148,718.72,0,Active,Very High,Very High,0
3255,62,F,Town,2017-08-10,10198,542.19,4,Active,High,Very High,0
3256,61,M,City,2017-12-09,396,470.76,6,Active,High,Low,1
3257,28,M,Village,2016-12-30,283,151.67,13,Active,Very Low,Very Low,2
3258,23,M,Town,2016-02-21,2178,621.2,5,Active,High,High,0
3259,15,M,Town,2015-07-28,273,586.96,8,Active,High,Very Low,1
3260,54,M,City,2016-01-22,2803,474.9,4,Active,High,High,0
3261,62,F,City,2017-03-24,2143,297.79,4,Active,Low,High,1
3262,12,F,Town,2015-03-12,8817,1016.31,1,Active,Very High,Very High,0
3263,51,F,,2015-06-12,380,171.23,18,Silent Churn,Very Low,Low,3
3264,64,M,Village,2015-06-29,3393,356.14,0,Active,Low,Very High,1
3265,55,M,Town,2015-11-18,340,256.21,4,Active,Very Low,Very Low,2
3266,54,F,Town,2016-08-27,235,277.25,3,Active,Low,Very Low,2
3267,30,F,Town,2017-12-16,236,61.78,22,Silent Churn,Very Low,Very Low,3
3268,49,M,Town,2015-12-24,2716,476.37,1,Active,High,High,0
3269,41,F,,2017-01-10,232,139.55,4,Active,Very Low,Very Low,2
3270,58,F,Town,2016-10-06,228,236.01,12,Active,Very Low,Very Low,2
3271,42,M,Village,2015-07-18,324,289.23,1,Active,Low,Very Low,2
3272,40,M,City,2015-11-30,13486,738.86,1,Active,Very High,Very High,0
3273,22,F,City,2015-02-11,342,176.49,2,Active,Very Low,Very Low,2
3274,37,F,Village,2017-11-24,280,134.23,8,Active,Very Low,Very Low,2
3275,28,F,City,2016-04-06,9551,262.32,7,Active,Very Low,Very High,1
3276,46,F,Village,2016-08-19,12437,946.19,1,Active,Very High,Very High,0
3277,29,M,City,2017-11-29,395,86.99,1,Active,Very Low,Low,2
3278,35,M,Village,2017-07-06,8689,1662.82,3,Active,Very High,Very High,0
3279,63,Unknown,City,2016-01-31,409,254.2,9,Active,Very Low,Low,2
3280,25,M,Town,2015-05-26,10673,874.13,3,Active,Very High,Very High,0
3281,35,M,City,2015-09-21,598,332.71,4,Active,Low,Low,2
3282,35,M,City,2017-05-21,2164,934.88,0,Active,Very High,High,0
3283,19,M,City,2016-01-17,9824,663.22,2,Active,High,Very High,0
3284,27,F,Town,2017-03-26,388,329.11,8,Active,Low,Low,2
3285,52,F,Town,2017-09-24,8338,657.07,2,Active,High,Very High,0
3286,38,M,City,2017-02-23,2011,1013.68,1,Active,Very High,High,0
3287,60,M,,2016-06-06,2463,253.81,11,Active,Very Low,High,1
3288,57,F,Town,2016-05-07,2189,825.27,4,Active,Very High,High,0
3289,13,F,Village,2016-05-29,2584,677.09,0,Active,High,High,0
3290,44,M,,2016-02-23,6846,374.76,9,Active,Low,Very High,1
3291,39,M,Town,2015-09-06,1676,317.89,0,Active,Low,High,1
3292,44,F,City,2016-05-19,8609,273.91,2,Active,Low,Very High,1
3293,12,M,City,2015-12-05,300,310.83,0,Active,Low,Very Low,2
3294,45,M,Town,2016-04-28,277,374.45,9,Active,Low,Very Low,2
3295,34,M,Town,2015-01-02,1749,442.22,0,Active,High,High,0
3296,32,F,Village,2016-03-08,8290,1010.29,0,Active,Very High,Very High,0
3297,31,M,City,2017-11-10,305,354.2,4,Active,Low,Very Low,2
3298,60,M,Village,2016-02-21,325,142.06,4,Active,Very Low,Very Low,2
3299,12,F,Town,2015-12-25,2495,372.98,3,Active,Low,High,1
3300,59,M,Town,2017-04-11,11454,348.43,1,Active,Low,Very High,1
3301,56,F,Town,2016-06-08,385,450.28,6,Active,High,Low,1
3302,52,F,City,2015-12-03,3206,314.06,3,Active,Low,Very High,1
3303,30,F,City,2015-06-30,2711,1068.31,0,Active,Very High,High,0
3304,20,M,City,2016-03-04,2201,214.46,7,Active,Very Low,High,1
3305,17,F,Village,2016-11-04,1944,448.66,7,Active,High,High,0
3306,36,M,Town,2015-08-09,1495,522.54,3,Active,High,Low,1
3307,25,F,City,2015-08-15,2253,790.59,2,Active,Very High,High,0
3308,51,F,Town,2016-10-18,8848,660.02,5,Active,High,Very High,0
3309,64,F,Village,2017-09-03,449,366.15,6,Active,Low,Low,2
3310,35,F,Town,2016-12-17,2249,381.73,3,Active,Low,High,1
3311,32,M,Village,2015-05-30,304,383.91,2,Active,Low,Very Low,2
3312,55,F,Town,2015-11-18,6185,345.09,3,Active,Low,Very High,1
3313,57,F,Village,2017-11-11,1798,534.85,0,Active,High,High,0
3314,49,F,Town,2015-03-26,342,421.44,1,Active,Low,Very Low,2
3315,59,M,City,2017-06-07,305,212.45,12,Active,Very Low,Very Low,2
3316,43,M,City,2017-06-21,288,165.36,4,Active,Very Low,Very Low,2
3317,55,M,Town,2016-05-05,476,390.03,1,Active,Low,Low,2
3318,43,F,City,2017-10-31,227,189.09,5,Active,Very Low,Very Low,2
3319,10,M,City,2017-03-22,1277,245.47,12,Active,Very Low,Low,2
3320,45,F,City,2016-02-17,16548,834.88,3,Active,Very High,Very High,0
3321,60,M,,2017-01-17,13171,579.67,4,Active,High,Very High,0
3322,16,M,City,2015-08-27,2772,553.99,4,Active,High,High,0
3323,13,M,Town,2017-11-24,1320,705.73,3,Active,High,Low,1
3324,13,F,,2016-12-05,425,229.37,6,Active,Very Low,Low,2
3325,16,F,Village,2015-02-02,255,284.65,8,Active,Low,Very Low,2
3326,47,F,City,2016-04-10,8748,725.07,7,Active,Very High,Very High,0
3327,41,M,Town,2015-01-20,1722,556.93,1,Active,High,High,0
3328,16,F,City,2017-04-24,316,243.6,1,Active,Very Low,Very Low,2
3329,38,F,Town,2017-06-14,418,112.73,7,Active,Very Low,Low,2
3330,18,M,City,2016-04-26,466,485.19,6,Active,High,Low,1
3331,18,F,Village,2017-07-01,9625,585.63,0,Active,High,Very High,0
3332,26,M,Village,2016-07-11,2424,195.25,1,Active,Very Low,High,1
3333,59,F,,2016-03-24,229,522.7,7,Active,High,Very Low,1
3334,15,F,Village,2017-01-17,9434,557.45,1,Active,High,Very High,0
3335,31,M,City,2015-10-14,10527,1359.65,0,Active,Very High,Very High,0
3336,30,F,Town,2015-02-01,1531,1142.04,0,Active,Very High,Low,1
3337,26,F,Town,2016-04-19,407,164.21,13,Active,Very Low,Low,2
3338,42,F,Town,2015-01-30,426,425.05,12,Active,Low,Low,2
3339,52,F,Town,2017-10-14,419,224.64,0,Active,Very Low,Low,2
3340,23,F,City,2015-11-17,11502,1109.57,0,Active,Very High,Very High,0
3341,36,M,City,2016-04-18,434,207.63,8,Active,Very Low,Low,2
3342,62,M,City,2017-04-04,487,72.17,2,Active,Very Low,Low,2
3343,40,F,City,2015-01-03,1847,530.74,7,Active,High,High,0
3344,58,F,Town,2016-12-09,226,177.64,0,Active,Very Low,Very Low,2
3345,58,M,Village,2017-08-28,3158,326.56,1,Active,Low,Very High,1
3346,27,M,,2017-12-27,386,588.13,1,Active,High,Low,1
3347,34,F,City,2015-12-13,246,123.8,20,Silent Churn,Very Low,Very Low,3
3348,14,M,City,2016-03-20,1873,368.02,1,Active,Low,High,1
3349,45,M,City,2015-06-23,277,503.67,4,Active,High,Very Low,1
3350,10,F,City,2017-08-15,1712,454.59,0,Active,High,High,0
3351,45,F,Village,2016-09-30,2251,1110.19,0,Active,Very High,High,0
3352,22,F,Village,2015-12-13,254,197.86,2,Active,Very Low,Very Low,2
3353,39,F,Town,2015-07-05,10516,679.12,2,Active,High,Very High,0
3354,53,F,City,2015-01-31,351,298.11,0,Active,Low,Low,2
3355,58,F,Town,2017-05-06,456,405.18,12,Active,Low,Low,2
3356,38,F,Town,2017-08-06,11315,549.55,1,Active,High,Very High,0
3357,31,M,City,2017-03-15,325,263.91,19,Silent Churn,Very Low,Very Low,3
3358,55,M,City,2017-10-21,2013,584.53,2,Active,High,High,0
3359,37,F,City,2015-07-06,1208,383.64,0,Active,Low,Low,2
3360,16,M,City,2017-08-12,2552,250.56,3,Active,Very Low,High,1
3361,42,F,Town,2017-09-13,2185,348.4,0,Active,Low,High,1
3362,47,M,Village,2015-01-03,14098,369.73,1,Active,Low,Very High,1
3363,29,M,Town,2015-06-05,12724,483.24,2,Active,High,Very High,0
3364,29,M,,2017-10-29,2494,586.95,6,Active,High,High,0
3365,27,M,Town,2016-11-11,347,557.47,8,Active,High,Low,1
3366,47,M,Village,2015-07-14,13343,1074.7,0,Active,Very High,Very High,0
3367,44,M,,2016-09-17,346,240.47,15,Silent Churn,Very Low,Very Low,3
3368,51,F,City,2017-07-04,7371,277.71,8,Active,Low,Very High,1
3369,60,M,,2015-04-15,8903,727.32,0,Active,Very High,Very High,0
3370,21,F,,2015-09-18,1825,539.65,7,Active,High,High,0
3371,17,M,City,2017-10-31,7825,315.57,2,Active,Low,Very High,1
3372,16,M,Town,2016-02-13,7511,560.95,1,Active,High,Very High,0
3373,56,F,City,2016-01-03,255,382.03,0,Active,Low,Very Low,2
3374,27,F,,2017-10-04,8992,1157.29,5,Active,Very High,Very High,0
3375,44,F,City,2015-08-04,7093,351.54,3,Active,Low,Very High,1
3376,31,F,City,2016-10-31,434,367.22,0,Active,Low,Low,2
3377,46,F,Town,2015-03-22,397,556.05,0,Active,High,Low,1
3378,41,F,Town,2016-06-07,256,259.34,3,Active,Very Low,Very Low,2
3379,49,M,Town,2016-08-09,245,180.85,5,Active,Very Low,Very Low,2
3380,46,F,,2017-09-28,337,427.85,1,Active,Low,Very Low,2
3381,60,M,Village,2016-01-09,1726,992.36,3,Active,Very High,High,0
3382,39,F,Town,2017-12-04,2077,476.24,6,Active,High,High,0
3383,44,M,,2015-01-17,257,225.26,5,Active,Very Low,Very Low,2
3384,22,F,City,2015-12-04,2583,144.13,4,Active,Very Low,High,1
3385,43,M,City,2015-04-13,8812,524.36,2,Active,High,Very High,0
3386,32,M,,2016-04-27,340,138.33,7,Active,Very Low,Very Low,2
3387,19,F,,2016-11-12,355,238.31,1,Active,Very Low,Low,2
3388,53,F,Town,2017-11-12,1833,402.09,0,Active,Low,High,1
3389,41,M,Town,2015-07-20,10790,1472.9,0,Active,Very High,Very High,0
3390,55,F,Town,2015-02-10,255,435.33,0,Active,High,Very Low,1
3391,51,M,Town,2016-03-14,2687,292.99,2,Active,Low,High,1
3392,15,M,City,2015-01-02,1673,440.31,12,Active,High,High,0
3393,26,M,City,2015-01-09,207,146.44,5,Active,Very Low,Very Low,2
3394,63,F,City,2016-05-29,1802,665.02,3,Active,High,High,0
3395,64,M,Town,2016-12-23,347,460.29,0,Active,High,Low,1
3396,32,M,City,2016-03-29,248,268.66,2,Active,Low,Very Low,2
3397,32,M,City,2017-10-08,1678,1007.47,5,Active,Very High,High,0
3398,31,F,City,2016-01-13,361,237.43,12,Active,Very Low,Low,2
3399,61,M,City,2017-07-10,372,64.89,34,Silent Churn,Very Low,Low,3
3400,16,F,Town,2017-01-11,384,320.65,2,Active,Low,Low,2
3401,43,M,Village,2017-07-23,1393,354.06,1,Active,Low,Low,2
3402,31,F,Town,2015-04-12,12404,1364.18,0,Active,Very High,Very High,0
3403,32,M,City,2016-12-04,1297,802.61,1,Active,Very High,Low,1
3404,39,M,Town,2016-11-25,2543,577.17,6,Active,High,High,0
3405,49,M,Village,2015-09-02,10492,437.04,1,Active,High,Very High,0
3406,57,M,Town,2017-10-14,11264,725.22,0,Active,Very High,Very High,0
3407,19,F,Town,2017-03-05,1793,596.91,1,Active,High,High,0
3408,27,F,Village,2015-03-29,241,203.83,2,Active,Very Low,Very Low,2
3409,33,M,Village,2016-06-16,349,158.76,6,Active,Very Low,Low,2
3410,20,F,Village,2015-09-01,2262,810.07,0,Active,Very High,High,0
3411,63,M,Town,2015-03-09,346,121.87,2,Active,Very Low,Very Low,2
3412,22,M,Town,2017-08-25,1173,241.3,29,Silent Churn,Very Low,Low,3
3413,35,M,Village,2016-08-08,343,150.14,4,Active,Very Low,Very Low,2
3414,43,F,Town,2015-05-04,1233,451.47,2,Active,High,Low,1
3415,44,M,Town,2016-11-14,338,186.66,0,Active,Very Low,Very Low,2
3416,49,M,Town,2017-01-29,424,309.28,3,Active,Low,Low,2
3417,64,F,City,2017-08-31,262,635.35,20,Active,High,Very Low,2
3418,26,M,City,2015-07-20,271,278.36,1,Active,Low,Very Low,2
3419,18,M,Town,2017-04-16,246,443.52,11,Active,High,Very Low,1
3420,49,F,Town,2017-03-10,343,547.54,9,Active,High,Very Low,1
3421,34,F,Town,2016-06-15,242,397.2,8,Active,Low,Very Low,2
3422,51,F,City,2015-12-06,301,266.89,0,Active,Low,Very Low,2
3423,59,M,Town,2016-12-11,7809,1010.43,0,Active,Very High,Very High,0
3424,25,M,,2017-12-07,1591,270.61,1,Active,Low,Low,2
3425,42,F,,2015-12-04,289,235.99,2,Active,Very Low,Very Low,2
3426,61,F,City,2016-12-04,242,147.2,24,Silent Churn,Very Low,Very Low,3
3427,28,F,Town,2015-07-06,7141,366.08,0,Active,Low,Very High,1
3428,21,F,,2015-07-25,8297,707.99,1,Active,Very High,Very High,0
3429,39,F,Town,2017-09-11,2386,280.27,4,Active,Low,High,1
3430,10,M,Town,2017-07-18,283,181.33,7,Active,Very Low,Very Low,2
3431,32,M,City,2016-11-02,7485,304.64,5,Active,Low,Very High,1
3432,10,F,,2017-06-02,7048,467.72,3,Active,High,Very High,0
3433,60,F,,2016-04-01,376,300.07,10,Active,Low,Low,2
