age,gender,region_category,joining_date,api_calls_90d,session_minutes_90d,days_since_active
40,M,Town,12-05-2016,2552,369.77,6
29,F,,16-06-2015,1204,365.11,4
42,M,Town,18-04-2017,245,573.96,1
12,F,Village,08-03-2016,296,373.94,1
45,F,City,04-05-2015,455,135.78,6
62,M,Village,21-08-2017,456,450.44,0
31,M,City,20-11-2017,1654,679.85,5
46,M,Town,23-02-2015,439,405.64,1
30,F,City,28-07-2015,1509,415.83,20
59,M,Town,14-09-2017,2230,724.68,1
26,F,City,12-01-2015,15651,668.77,0
51,F,City,14-08-2016,1908,410.03,4
16,F,,08-09-2015,2804,358.23,2
49,F,City,04-10-2015,7802,1648.29,0
28,F,City,27-01-2015,287,135.42,3
39,F,Town,22-08-2017,444,282.27,1
63,M,Village,20-08-2015,472,142.37,1
37,M,City,07-04-2016,8429,695.42,1
48,F,City,07-03-2017,559,121.17,2
16,F,City,19-04-2017,6565,476.29,1
17,F,Town,29-02-2016,8876,412.66,1
25,F,City,15-05-2017,349,94.82,6
60,M,,22-03-2015,9191,916.46,2
51,F,Town,13-07-2016,8747,368.23,7
51,F,Town,03-10-2016,13231,645.04,6
20,M,Town,26-11-2016,1672,564.8,5
44,F,Town,24-10-2017,1395,485.02,3
43,F,Village,17-02-2017,11021,867.87,0
37,F,City,28-01-2015,7261,1366.9,0
63,F,City,27-02-2017,1519,684.62,1
44,M,Town,12-02-2017,1694,656.03,0
41,F,Town,28-11-2016,11864,385.6,3
47,F,City,05-12-2015,1724,558.16,1
63,M,Town,14-01-2015,378,365.49,4
63,F,Village,30-05-2016,1565,983.97,10
59,F,,02-12-2016,1352,493.02,4
34,F,,19-02-2017,1393,736.59,4
30,F,City,11-07-2016,352,291.03,4
32,F,City,27-08-2016,2256,866.42,5
55,F,City,30-06-2015,342,361.4,0
43,M,Town,06-08-2017,2707,477.18,0
50,M,Village,14-11-2016,13350,1495.48,0
59,F,City,06-04-2016,1672,824.51,1
10,F,,16-06-2015,2617,437.99,4
46,F,Town,21-11-2015,397,412.11,8
23,F,City,31-12-2016,1710,401.39,2
29,M,Town,17-11-2015,353,594.55,0
48,F,City,18-06-2015,1497,833.9,5
53,F,City,22-03-2017,501,357.53,4
52,M,Town,25-05-2017,1528,668.03,6
56,M,Town,14-03-2015,11311,382.48,0
57,M,Town,08-08-2017,16751,1323.97,0
37,F,Town,11-07-2016,1617,499.83,0
14,F,City,16-02-2016,570,341.21,7
40,M,City,21-03-2017,2455,751.05,7
39,F,,15-07-2017,270,219.05,10
19,M,City,17-01-2016,352,305.13,7
54,M,City,10-07-2015,1863,690.32,0
55,M,Town,27-12-2016,282,278.96,7
32,M,Town,22-09-2016,7044,770.41,1
20,M,Town,05-08-2017,366,233.18,2
18,M,Village,02-07-2017,1877,634.65,5
26,F,Village,13-09-2015,2214,320.72,0
25,F,City,29-11-2015,12943,801.41,0
14,F,,30-09-2015,534,443.13,3
20,M,Town,14-11-2017,353,192.73,27
33,M,Town,21-02-2017,11692,463.71,5
49,M,,30-11-2015,8052,793.13,0
42,F,Town,28-12-2015,224,68.33,3
50,M,City,30-01-2016,1788,865.48,0
51,F,Town,15-01-2015,1429,100.23,1
60,F,City,15-02-2015,7599,383.13,7
55,F,City,17-07-2015,1461,327.58,4
49,M,City,27-04-2016,362,93.01,1
14,M,Town,22-12-2017,2270,317.45,11
39,M,Town,10-06-2015,2029,442.11,0
24,F,Town,22-12-2017,1493,333.26,1
16,M,,15-02-2017,8822,1269.42,0
44,M,City,20-10-2016,285,89.43,12
42,M,Town,23-11-2016,402,229.2,7
40,M,City,26-05-2015,317,61.73,37
13,F,Town,16-01-2015,248,400.73,0
58,M,,07-01-2017,6909,800.61,1
50,F,,19-08-2015,317,115.75,1
30,F,City,05-11-2017,274,163.72,1
33,M,,26-09-2016,1533,261.34,5
48,F,Town,12-10-2015,1616,1192.4,3
11,F,City,20-02-2015,256,334.39,1
47,M,City,07-11-2016,304,466.2,0
47,F,Town,15-03-2016,299,336.22,7
54,F,,14-05-2017,1538,479.23,1
42,F,City,05-06-2015,7642,534.94,0
34,M,City,31-08-2015,374,53.1,20
23,M,,14-08-2015,257,458.24,0
12,M,Town,20-05-2015,10329,1113.36,6
42,F,Village,30-06-2017,2219,420.52,8
25,M,City,20-11-2016,1493,376.92,7
55,M,Village,10-03-2017,8552,1151.26,0
35,F,Town,17-07-2017,485,112.41,6
14,M,Town,06-04-2016,10099,619.13,1
38,F,City,10-06-2016,9966,840.12,0
16,F,Town,21-07-2015,1582,255.02,0
24,M,,29-01-2017,13754,384.78,2
37,F,,23-01-2016,1984,523.87,0
60,M,,15-12-2017,15775,817.58,1
14,F,,18-08-2016,1467,673.44,1
33,F,Town,18-07-2016,2352,439.02,1
55,M,Village,11-06-2016,1253,264.19,1
33,F,Village,27-02-2017,6963,1529.13,0
50,M,City,19-02-2016,2236,972.98,0
39,F,City,06-10-2017,12789,793.79,2
30,F,Village,26-07-2016,2188,547.49,4
59,F,Town,02-12-2017,287,269.76,18
48,F,Town,28-12-2015,10402,569,0
56,F,City,13-04-2016,356,342.64,5
15,M,,05-11-2017,10586,1053.47,2
11,F,Town,29-11-2015,2102,699.29,1
15,F,Town,14-02-2016,273,314.1,5
63,F,,25-05-2016,303,253.13,3
64,F,Town,13-01-2017,230,371.18,9
41,M,,27-01-2017,11032,473.48,2
61,F,City,08-05-2017,296,169.41,1
47,F,City,10-11-2015,7288,1431.56,0
56,F,City,06-10-2017,1878,581.53,6
58,F,Town,14-10-2016,12937,852.77,0
45,F,Town,22-04-2016,6057,352.19,0
37,F,City,02-12-2015,9220,803.35,4
34,F,City,04-03-2016,217,35.02,19
38,F,City,26-12-2016,1630,408.04,0
35,F,Town,07-07-2015,1574,672.79,5
16,M,Town,04-02-2017,1867,863.26,0
63,M,City,10-03-2016,368,86.49,9
64,Unknown,City,25-02-2017,317,78.04,12
28,F,Town,25-07-2017,398,166.42,8
55,F,Town,06-12-2015,11173,697.96,9
44,F,City,13-05-2015,2136,416.18,7
22,M,,07-06-2016,2688,842.33,6
26,M,Village,16-07-2017,319,837.89,0
40,F,Town,03-12-2015,383,131.44,1
51,M,City,11-10-2016,11043,518.39,3
47,M,Town,28-08-2015,531,86.99,1
31,F,Village,11-09-2016,2205,610.14,4
56,F,City,07-05-2017,383,430.45,11
34,F,Town,04-06-2017,315,630.66,0
35,F,Town,26-12-2015,1358,684.31,0
61,F,Village,10-08-2016,7174,1050.84,1
58,F,Town,28-05-2016,9291,215.16,8
28,M,Town,14-08-2015,1914,652.13,3
16,F,City,25-03-2017,358,491.03,7
49,M,City,04-05-2016,229,227.3,11
28,M,Town,15-05-2015,222,234.29,6
32,M,Town,29-12-2017,7116,676.33,0
48,M,Town,29-07-2015,13780,528.86,0
38,M,,08-09-2017,2505,290.38,21
56,M,City,23-09-2017,9161,467.95,0
37,F,Town,01-02-2017,218,364.79,2
24,F,Village,29-11-2017,7919,1091.21,2
49,M,Town,20-03-2017,308,241.19,0
36,F,Town,26-04-2016,254,123.85,16
35,F,Village,22-07-2015,508,123.92,3
36,F,Village,19-08-2017,7858,936.15,6
38,F,Town,27-12-2016,494,210.55,7
28,M,,26-04-2016,386,482.11,0
50,M,Town,24-08-2016,335,216.43,4
37,F,Town,12-10-2017,2736,699.95,4
58,F,Town,09-01-2015,13428,1386.92,0
12,M,Town,24-04-2015,14985,652.45,1
42,F,Village,31-01-2017,3280,361.97,1
21,M,Town,11-04-2016,330,463.72,7
50,F,City,24-10-2015,223,357.86,0
50,M,Village,17-10-2017,1537,558.96,0
56,F,Village,25-10-2017,238,107.11,14
21,F,Town,18-06-2015,229,371.67,7
27,M,Town,06-06-2017,8547,646.62,1
63,F,,07-12-2016,1834,823.01,1
45,F,City,13-09-2015,2187,291.43,3
62,M,,27-06-2017,430,525.49,2
59,F,City,04-07-2015,1370,372.65,17
58,M,Town,28-08-2016,8777,344.45,1
41,F,City,23-12-2016,267,374.81,5
55,M,Town,11-12-2015,1790,780.98,6
17,M,City,16-08-2015,234,143.93,8
56,F,City,07-04-2017,1814,867.41,2
39,F,Town,15-09-2015,291,135.81,22
36,M,Town,30-06-2016,250,515.26,0
63,F,,17-06-2015,8583,797.6,0
30,F,Town,27-05-2017,2426,194.76,1
60,M,Town,01-07-2015,8984,1209.56,0
36,F,Village,06-03-2017,1930,725.47,8
25,M,Village,17-04-2015,11988,309.18,6
49,M,City,08-02-2017,6874,355.45,1
32,M,City,19-10-2017,311,144.92,12
24,M,City,06-06-2016,337,191.45,5
41,F,Village,27-04-2016,306,116.54,21
20,M,City,30-10-2015,2195,207.07,0
58,M,City,24-11-2015,224,198.74,8
18,M,Village,17-04-2017,1824,626.24,8
46,F,Town,15-10-2016,9642,911.89,0
47,M,City,15-03-2016,12453,1167.46,0
60,F,Town,10-09-2017,8813,2174.51,4
30,F,City,02-04-2017,384,309.44,6
17,M,Town,23-10-2017,1268,615.97,9
62,F,Village,24-05-2015,1484,454.12,3
20,F,Town,07-08-2016,281,266.53,10
16,F,Town,24-02-2015,229,117.72,0
38,F,City,02-01-2016,338,358.95,7
36,F,City,18-02-2016,1387,703.81,2
49,F,,02-01-2016,329,405.52,1
15,M,City,18-09-2017,331,232.77,1
59,M,City,06-03-2016,14589,370.69,6
44,M,City,30-10-2015,1324,688.7,3
51,F,Town,12-02-2017,1507,854.34,0
47,F,City,02-06-2017,1625,647.09,3
62,M,Town,31-07-2015,12488,859.46,0
35,M,City,01-05-2015,280,108.59,1
42,M,Town,14-05-2016,1578,1010.11,2
36,F,City,28-06-2016,1939,700.63,6
50,M,Town,03-04-2015,260,431.55,9
60,M,Town,13-09-2017,362,402.07,5
49,F,Village,17-01-2016,338,151.6,1
31,F,Town,15-11-2015,1238,406.12,1
44,M,Town,03-04-2016,7052,496.63,3
28,M,Town,13-11-2017,1935,871.82,0
47,M,Town,26-03-2017,6337,502.78,2
33,F,Village,24-04-2015,2935,528.05,4
64,F,City,11-12-2016,13333,1000.31,2
24,M,Town,31-12-2016,306,308.87,1
33,M,Town,05-12-2016,1609,485.33,0
26,F,City,22-10-2017,253,326.22,7
36,F,,17-05-2016,404,417.9,0
39,F,Village,04-02-2017,2061,1157.93,3
30,F,Town,02-06-2015,2149,954.1,0
24,M,City,14-10-2015,11557,1236.53,0
49,M,Town,26-03-2016,2487,774.05,1
42,F,City,25-05-2016,339,231.95,0
23,M,Town,13-09-2015,251,216.65,1
52,M,Village,19-05-2015,300,202.47,6
42,F,City,21-09-2016,1918,635.11,0
43,F,,08-08-2015,342,326.66,25
47,M,Village,16-06-2017,374,247.84,2
21,M,Village,11-10-2017,1598,113.79,4
43,M,,08-10-2017,2437,187.57,0
17,M,Town,04-10-2015,2173,859.74,0
31,M,City,08-06-2017,2547,938.93,0
10,F,Town,24-01-2016,227,396.66,1
12,M,Town,17-05-2016,330,174.51,4
28,F,Town,07-02-2016,2022,257.83,6
52,M,City,28-05-2015,2151,1104.97,1
54,F,Village,29-06-2017,217,612.55,3
47,M,Town,22-09-2017,299,106.08,13
36,M,Village,16-03-2016,478,236.48,1
32,M,Town,15-07-2017,1706,313.89,6
48,F,City,27-11-2015,2249,162.76,13
14,F,Town,16-12-2016,12293,1237.9,6
38,F,Town,02-03-2016,2985,763.47,0
21,M,City,08-11-2017,337,254.46,1
43,F,City,03-09-2016,9478,1527.1,1
27,F,City,19-02-2015,259,82.61,8
37,F,Town,05-08-2016,1695,676.91,2
25,M,Town,10-06-2017,2611,584.96,0
11,M,,19-12-2016,442,347.01,0
28,M,,13-05-2016,2305,253.04,5
63,F,,21-08-2017,1990,511.69,4
37,F,City,21-06-2015,8670,839.75,0
32,M,Town,23-09-2017,8180,1074.7,4
47,M,Village,30-12-2016,2676,181.07,4
11,M,City,16-11-2016,261,179.6,22
53,M,City,18-06-2015,9268,1616.85,1
58,F,City,19-05-2016,310,481.91,2
21,M,,12-10-2016,296,381.44,1
49,F,Town,23-01-2016,1806,1248.25,0
22,F,Town,04-03-2015,11069,554.61,4
10,F,Town,28-11-2017,3474,570.01,1
49,F,Village,30-06-2015,349,123.9,24
16,F,,11-01-2015,225,471.02,1
64,M,Town,07-03-2017,1781,684.83,4
54,M,Village,20-08-2016,1797,629.78,0
34,M,Town,20-08-2017,1352,542.7,1
25,M,Town,01-05-2017,356,378.11,3
37,F,City,16-09-2015,2110,253.92,4
39,F,City,25-01-2017,276,613.39,8
56,M,Village,28-06-2016,1674,141.54,16
47,M,Town,01-06-2017,219,345.75,6
29,F,Town,23-01-2015,8820,561.68,0
29,F,Town,19-10-2015,251,444.52,2
20,M,,11-07-2015,1485,912.94,1
21,F,Village,10-10-2017,461,225.47,7
60,M,Town,19-09-2017,405,169.26,21
47,F,Town,17-09-2015,12775,163.2,6
28,F,,10-12-2016,451,223.87,4
33,F,City,28-01-2016,2430,359.4,1
37,F,,06-06-2016,332,450.04,1
24,M,,27-04-2017,244,324.83,2
49,F,Village,18-12-2016,13762,1046.21,3
11,F,City,03-06-2017,406,189.1,10
44,M,City,01-09-2016,232,242.05,4
13,F,,06-11-2015,12161,743.77,3
34,F,Village,05-05-2017,302,159.32,5
11,F,Town,19-04-2017,1844,550.4,6
18,F,City,27-09-2017,337,168.9,1
37,M,Town,24-01-2016,13284,1636.22,0
50,F,Town,26-08-2016,2054,1132.59,0
64,F,Town,07-10-2015,2607,415.83,0
63,F,Town,05-09-2017,352,272.92,14
33,F,Town,27-04-2015,12678,1464.26,2
26,M,City,10-03-2015,195,394.32,7
28,M,,14-01-2016,8971,1133.55,1
55,M,City,20-11-2017,16608,1268.02,1
37,F,Town,16-01-2015,275,298.09,0
35,M,,23-02-2017,8017,1046.01,0
28,F,City,27-03-2017,2025,596.03,1
11,M,City,07-06-2016,1874,554.05,4
33,F,,02-07-2015,2842,448.18,7
44,F,City,17-02-2015,2454,600.24,9
40,F,Town,14-11-2015,14130,575.72,4
63,M,City,08-09-2015,2593,408.56,5
23,M,City,08-06-2015,308,326.34,1
46,F,Town,11-11-2017,2711,575.18,1
58,M,,29-08-2016,2722,465.66,11
50,F,Town,04-02-2017,6679,995,2
41,M,City,04-02-2016,199,391.49,2
52,F,City,17-09-2017,360,625.4,1
13,F,Village,16-07-2016,325,183.01,5
21,F,City,23-04-2015,1666,915.03,1
26,M,Village,24-07-2015,2423,430.51,1
57,M,Town,29-09-2016,1765,1031.42,3
18,M,City,17-01-2017,347,421.87,1
39,F,Village,03-03-2015,288,321.84,3
14,F,City,26-01-2016,8974,234.99,3
56,M,City,29-03-2015,379,107.35,6
42,M,City,07-08-2016,310,154.65,0
13,M,Town,30-08-2016,345,131.52,14
25,F,Town,21-10-2017,341,235.26,7
54,F,Village,22-11-2015,319,258.03,3
18,F,Town,07-06-2016,2615,241.68,1
24,M,Town,20-04-2016,1485,611.77,0
35,F,City,08-10-2015,1668,250.78,1
42,M,Town,28-03-2015,1628,501.04,0
60,M,Village,28-03-2015,16111,1124.66,0
44,F,City,26-02-2016,361,532.17,0
15,F,Village,19-06-2016,8992,745.87,0
21,M,Town,22-06-2015,377,289.77,1
30,F,Town,06-07-2016,1434,233.65,2
13,M,Town,19-02-2017,388,388.05,7
44,F,,09-04-2016,7781,1220.52,0
38,M,City,25-10-2016,2025,379.35,4
49,M,Town,15-01-2015,441,454.14,14
53,F,City,24-01-2015,1945,258.86,0
48,M,Town,26-10-2017,2063,851.81,2
49,M,Town,11-11-2016,499,207.28,16
19,M,City,07-07-2017,362,247.59,8
60,M,City,26-10-2017,11928,365.13,1
39,F,Town,07-01-2017,2264,632.58,2
31,M,Town,22-09-2017,384,450.53,2
31,F,Town,03-08-2015,2011,304.49,2
11,M,Town,06-05-2017,7612,822.78,0
51,M,Town,17-03-2017,1898,1034.95,4
20,F,Town,05-02-2016,1325,559.24,0
39,M,City,27-10-2015,1726,804.87,3
63,F,City,29-12-2016,1699,738.31,8
20,F,City,17-12-2017,7561,875.86,1
10,F,City,15-05-2016,287,195.49,37
43,M,,09-12-2016,2410,574.01,3
50,F,City,05-08-2015,8887,1178.57,1
61,F,City,19-09-2015,377,401.23,0
53,F,Town,13-03-2016,8188,761.89,1
21,M,City,07-11-2016,241,335.5,7
53,F,Town,07-02-2016,362,207.02,1
13,M,,01-11-2017,2385,771.63,1
15,M,Town,26-02-2015,8646,933.57,0
63,F,Town,01-11-2016,11278,1108.09,0
43,F,Town,20-09-2016,2444,827.68,1
24,F,City,22-04-2015,7358,786.58,6
47,F,City,27-01-2017,8328,345.27,4
23,F,Village,29-10-2017,11390,397.1,0
28,M,Town,29-12-2016,1993,973.83,4
13,F,City,28-04-2016,1820,344.3,1
26,M,Town,31-08-2016,8869,531,6
49,M,City,09-09-2016,510,262.06,1
41,F,Town,22-12-2016,271,227.85,7
25,M,Town,05-12-2015,7790,1098.41,1
58,M,,09-12-2015,1768,898.62,1
19,M,Village,17-08-2017,7105,833.29,4
62,F,Town,31-03-2015,2016,516.45,0
26,F,Town,26-10-2016,2229,600.34,1
42,M,City,06-06-2015,10562,1122.12,0
19,M,Town,03-11-2015,231,190.63,11
43,F,City,05-12-2016,238,276.56,10
19,M,Town,21-03-2015,202,199.21,4
28,F,,31-07-2017,12428,1404.01,0
49,M,City,21-08-2017,11610,1161.52,3
62,M,Town,06-10-2015,8736,702.47,2
59,F,City,06-04-2017,286,115.71,8
48,M,Town,17-07-2016,244,195.87,4
17,F,City,22-03-2015,395,303.06,15
59,F,City,13-06-2016,1805,342.47,4
14,M,City,23-01-2016,217,134.92,9
56,M,Village,30-10-2017,1998,547,1
21,M,City,08-01-2016,1636,702.48,4
43,F,City,25-06-2016,12749,1062.58,2
19,F,City,15-01-2016,229,124.43,10
24,M,Village,13-01-2015,225,163.72,9
15,F,Town,18-02-2015,229,554.81,2
33,M,Town,08-09-2015,16882,968.63,0
61,F,Town,01-04-2016,195,267.71,2
17,M,City,28-10-2015,1559,544.67,4
62,M,Village,22-05-2015,356,180.19,21
60,M,City,06-09-2017,349,337.66,3
45,M,Town,26-07-2016,1882,703.94,1
19,F,Town,26-09-2016,260,140.26,5
53,M,City,08-09-2016,307,252.8,8
43,F,Town,10-02-2015,409,79.7,14
61,F,Village,13-11-2016,1613,640.93,8
48,M,City,24-04-2015,328,233.21,6
44,F,City,29-04-2016,274,423.02,6
16,M,City,07-04-2016,1610,369.17,4
12,F,Town,03-10-2015,10303,656.2,0
39,F,Town,23-05-2017,213,303.22,8
62,F,City,23-06-2016,410,311.06,20
45,M,Town,27-09-2015,7802,1414.31,0
44,M,Town,24-03-2017,333,536.55,11
27,M,Town,02-01-2015,420,510.32,5
12,F,Town,12-12-2017,1647,679.82,0
17,F,City,05-12-2016,468,225.36,1
36,F,,23-09-2017,223,326.41,11
23,F,Village,27-05-2016,13523,634.39,0
58,F,Town,09-12-2015,13157,530.18,1
21,F,Village,16-08-2015,2724,180.74,8
45,M,Town,19-02-2017,1520,897.3,5
46,F,City,15-05-2016,412,301.59,4
55,M,City,27-09-2015,1272,696.05,6
26,M,Town,07-05-2017,343,399.89,4
15,M,Village,27-11-2016,1636,364.5,1
56,F,City,17-03-2015,438,125.96,9
31,F,City,17-06-2017,8345,1190.82,2
61,F,,22-12-2017,1504,412.84,5
52,F,Town,29-12-2015,306,247.88,6
26,M,Town,02-08-2016,1854,428.08,0
52,M,City,14-04-2017,12691,519.09,0
12,M,City,15-03-2017,12406,1066.37,0
63,M,City,01-08-2015,2461,481.71,5
64,M,City,13-03-2016,328,210.41,5
21,F,Village,16-11-2017,2488,733.46,1
44,M,Town,21-04-2015,335,179.93,8
39,M,City,20-10-2015,2473,530.12,6
28,M,Village,24-10-2017,1726,708.5,2
19,F,,01-03-2015,1371,357.97,8
60,M,City,17-06-2015,15120,1042.74,0
59,M,,08-04-2017,1671,766.03,0
38,F,,06-03-2016,196,351.33,19
28,F,City,27-03-2015,244,177.53,3
17,F,City,17-02-2017,11572,1240.57,2
59,M,City,26-11-2017,9825,532.2,4
27,F,Town,19-07-2016,307,453.43,1
53,F,City,24-01-2015,8390,953.81,5
38,F,Town,29-09-2017,2658,742.58,0
35,M,,06-03-2017,10558,431.86,0
17,F,City,18-12-2015,275,226.53,9
37,M,City,24-11-2017,343,138.24,1
22,M,Village,02-11-2016,369,76,16
26,M,Town,27-02-2016,1631,431.79,0
30,F,,31-10-2017,2355,349.37,1
49,M,Town,20-05-2016,1989,588.79,2
30,F,City,26-09-2016,13629,506.43,2
31,F,City,31-01-2017,493,338.45,0
51,F,City,12-06-2015,283,176.26,0
56,M,Village,07-03-2016,3264,560.04,8
33,M,Village,23-06-2015,1531,663.87,1
11,F,Town,06-08-2016,394,112.19,1
22,M,,07-11-2015,1869,271.48,6
24,F,Town,30-10-2015,1760,814.06,1
18,F,,20-02-2017,258,86.86,4
16,F,Town,14-09-2015,1536,246.34,4
20,F,Town,17-09-2016,11433,361.02,4
33,M,Village,26-02-2017,1969,1443.55,1
10,F,City,07-11-2016,336,213.6,2
55,M,,29-01-2017,10721,1010.74,1
32,M,City,21-08-2017,2325,215.68,4
12,F,,27-10-2016,1961,753.83,7
61,F,,27-04-2016,11101,927.23,0
38,M,City,21-10-2015,1404,805.36,8
42,F,Village,18-03-2016,8694,530.69,2
18,F,Village,15-02-2017,12287,1021.28,3
39,F,Town,13-06-2016,1394,807.31,0
28,F,City,17-09-2017,1866,594.29,5
60,F,Town,23-10-2016,402,197.47,6
10,M,City,31-07-2016,1723,590.06,5
41,M,,01-11-2015,10452,691.99,0
37,M,City,05-06-2016,2542,321.4,1
54,M,City,13-08-2016,10706,730.39,0
44,F,Town,29-11-2016,1770,500.63,2
48,F,Town,21-05-2015,2323,633.05,1
28,F,City,06-12-2016,1957,416.71,1
48,F,Town,27-12-2017,12173,1648.91,0
29,M,Town,19-01-2016,423,294.05,0
44,F,Village,25-08-2016,8056,600.8,11
41,M,City,24-10-2016,380,263.23,8
23,F,Town,22-04-2016,1597,289.52,4
39,F,City,23-05-2017,9666,818.47,3
44,F,City,08-03-2017,6663,571.52,1
11,F,,03-02-2015,1710,1143.47,4
12,F,City,06-11-2017,306,182.55,3
57,M,Town,12-02-2016,307,357.34,5
45,M,Town,08-05-2015,370,455.02,2
14,F,Town,03-12-2017,1788,272.39,3
52,M,Town,14-06-2017,12058,649.11,2
30,M,City,06-11-2015,1326,530.04,0
38,M,Town,04-06-2017,9465,659.88,0
14,M,City,06-06-2016,262,235.47,6
17,F,Village,24-10-2015,1238,315.79,5
19,M,City,23-05-2017,483,162.65,14
20,F,,30-07-2016,329,117.88,4
30,F,,04-01-2016,274,148.32,0
18,M,Town,17-11-2017,8149,241.97,6
50,F,City,31-07-2015,7722,1355.13,1
63,M,Village,15-01-2015,9217,592.56,3
49,M,Town,23-12-2017,221,658.99,2
35,F,,29-11-2017,1669,317.56,4
12,F,City,16-05-2016,2024,638.97,0
14,M,City,17-06-2016,236,82.33,1
54,M,City,10-08-2017,1499,573.8,1
11,F,City,07-01-2016,9665,1180.17,0
22,F,Town,07-06-2015,453,227.97,14
63,M,City,08-07-2016,352,175.09,4
33,F,Town,02-02-2016,2085,631.81,0
22,F,City,17-12-2015,441,168.08,4
43,F,Town,14-05-2016,1451,644.01,4
32,M,City,23-01-2017,7177,1431.56,0
35,F,City,21-02-2017,224,125.19,26
10,M,City,12-07-2016,272,311.34,4
29,F,City,21-12-2016,244,257.85,0
29,M,,17-07-2016,370,159.82,0
16,M,Town,08-04-2015,2043,543.22,0
43,M,Town,23-07-2016,430,126.64,8
42,F,City,28-09-2017,343,271.1,0
44,M,Town,02-06-2017,7733,775.41,5
51,F,Town,04-01-2016,8761,217.56,0
31,M,Town,29-09-2016,412,232.38,5
27,F,Village,06-10-2017,338,70.57,1
11,F,Town,30-01-2015,304,380,0
29,F,Town,05-01-2016,271,388.74,7
45,M,Town,20-12-2016,206,191.89,12
60,F,,20-11-2017,1454,815.55,1
33,F,,28-01-2017,280,243.93,6
53,M,,11-12-2016,1765,317.01,0
52,M,Town,10-09-2016,7942,787.79,1
48,M,City,26-02-2015,1738,747.53,3
56,F,City,29-08-2016,250,360.28,12
41,F,Town,02-09-2015,1973,504.51,1
59,F,City,09-01-2015,398,332.76,1
63,F,Town,02-07-2015,9672,908.29,1
43,M,Village,02-08-2017,344,302.1,4
50,M,Town,08-06-2015,2547,1037.08,1
64,F,,16-09-2017,8674,428.17,8
50,M,Town,19-07-2016,347,90.26,3
63,M,,25-11-2016,1911,589.22,2
49,M,Town,07-02-2016,10185,1154.17,1
43,M,Village,19-07-2015,1732,526.08,1
52,M,Village,03-12-2015,1935,1385.79,1
26,F,City,09-04-2015,428,213.83,1
34,M,City,09-08-2017,334,422.82,0
60,M,Town,03-11-2015,1400,217.79,3
30,F,Town,11-11-2017,11982,731.77,1
24,M,,30-04-2015,333,279.68,14
15,F,Village,19-10-2017,3021,167.55,13
30,F,Village,26-03-2016,197,250.6,14
51,M,City,14-12-2016,1309,497.82,3
40,M,Town,02-06-2016,7745,1745.68,1
52,F,,26-07-2017,419,271.15,1
64,F,Town,31-08-2015,1437,507.85,1
57,M,Town,29-01-2016,2227,1005.45,0
28,M,City,28-07-2017,7584,1415.47,0
52,M,Town,20-11-2016,267,251.62,3
63,F,City,06-04-2015,15215,1341.47,1
20,M,Town,31-12-2016,2127,444.49,0
51,M,Town,18-12-2015,7136,461.28,10
46,F,,19-09-2016,561,209.63,12
37,F,City,20-10-2016,283,219.44,6
43,M,Town,01-09-2015,16946,815.03,1
64,M,Town,20-08-2017,1364,631.14,1
30,F,Town,08-08-2015,270,350.03,2
42,M,City,09-09-2016,521,84.07,9
24,F,Town,28-07-2015,6713,290.04,8
12,M,Town,23-11-2015,11227,1040.45,0
41,M,City,04-02-2016,14604,680.57,1
47,M,Village,18-09-2017,306,362.5,5
40,F,Village,28-06-2017,1736,887.59,1
32,F,Village,28-12-2015,8386,971.19,0
64,M,City,12-12-2017,2142,408.98,4
49,F,Town,14-04-2016,1678,523.31,8
31,M,Town,19-10-2017,234,374.89,2
42,M,Village,11-06-2015,279,462.86,15
29,M,Village,28-02-2016,184,155.77,13
43,F,,11-01-2017,293,571.32,4
38,M,Town,03-11-2015,239,308.1,1
18,M,City,27-12-2017,11683,250.56,1
34,M,Village,25-07-2017,2570,545.19,0
15,F,Town,24-05-2015,456,390.4,6
30,M,Village,14-02-2017,7816,807.58,0
53,M,Village,07-04-2017,474,129.06,1
46,M,Town,11-01-2016,321,131.41,0
59,M,Village,09-01-2017,7394,1248.43,2
15,M,Town,29-01-2016,2126,681.06,2
61,F,Town,13-06-2016,2035,281.07,1
43,M,,20-11-2017,1522,538.95,3
29,F,,02-11-2017,277,274.99,2
28,M,City,22-07-2017,248,149.06,0
53,M,Town,21-04-2017,272,249.28,23
51,M,City,31-03-2016,1862,589.82,1
16,F,Town,06-05-2016,438,257.4,11
30,M,Town,17-04-2017,7909,1311.77,2
58,F,Town,15-01-2016,1933,1052.09,2
33,F,Town,15-07-2017,2061,267.16,6
14,F,City,14-12-2015,360,198.64,0
41,F,City,30-07-2017,437,463.88,1
34,M,City,03-02-2017,218,319.24,0
17,F,Village,17-10-2015,9348,734.12,1
48,F,City,12-03-2017,1546,240.36,13
58,M,City,06-08-2017,325,221.54,6
38,M,City,07-08-2017,316,174.93,3
48,F,City,06-03-2016,11355,435.32,2
37,F,City,04-02-2016,1646,796.85,1
18,F,Town,15-11-2016,395,108.47,12
21,F,City,19-06-2016,350,477.4,0
16,F,Town,16-04-2015,1593,478,0
36,M,Town,08-10-2015,314,381.02,8
23,F,Town,12-06-2016,9532,611.1,2
56,F,City,14-03-2017,284,422.81,2
54,M,Town,21-09-2016,2313,971.72,1
33,F,Village,16-12-2015,413,172.84,12
58,F,City,26-02-2015,1749,961.54,0
